Year,Atoll,Island,Treatment,Transect,Structure,Coral_cover,Area,Family,Species,Length,Abundance
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,14,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Ctenochaetus_striatus,15,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Labridae,Gomphosus_caeruleus,11,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Labridae,Gomphosus_caeruleus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Labridae,Halichoeres_hortulanus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Kyphosidae,Kyphosus_cinerascens,33,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Naso_lituratus,27,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Naso_lituratus,33,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Acanthuridae,Naso_lituratus,35,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Ephippidae,Platax_orbicularis,27,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Serranidae,Plectropomus_areolatus,32,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Holocentridae,Sargocentron_spiniferum,32,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Scaridae,Scarus_frenatus,32,66.7
2015,Salomon,Ile_Fouquet,Rats,3,3,41,150,Labridae,Thalassoma_hardwicke,11,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,14,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,14,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,14,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_leucosternon,15,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_lineatus,19,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_nigrofuscus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_nigrofuscus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_nigrofuscus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Acanthurus_nigrofuscus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Balistidae,Balistapus_undulatus,15,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Chaetodontidae,Chaetodon_auriga,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Chaetodontidae,Chaetodon_falcula,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Chaetodontidae,Chaetodon_trifascialis,11,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Chaetodontidae,Chaetodon_trifascialis,11,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Chaetodontidae,Chaetodon_trifascialis,11,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Ctenochaetus_striatus,14,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Gomphosus_caeruleus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Gomphosus_caeruleus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Labrichthys_unilineatus,11,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Labroides_dimidiatus,10,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Lethrinidae,Monotaxis_grandoculis,27,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Naso_lituratus,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Naso_lituratus,22,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Naso_unicornis,32,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Stegastes_lividus,9,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Stegastes_lividus,9,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Stegastes_lividus,9,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Stegastes_lividus,9,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,60,Pomacentridae,Stegastes_lividus,9,166.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Thalassoma_hardwicke,11,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Thalassoma_hardwicke,11,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Thalassoma_hardwicke,11,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Thalassoma_hardwicke,11,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Thalassoma_hardwicke,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Thalassoma_hardwicke,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Labridae,Thalassoma_hardwicke,12,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Zanclidae,Zanclus_cornutus,13,66.7
2015,Salomon,Ile_Fouquet,Rats,4,2,50,150,Acanthuridae,Zebrasoma_desjardinii,16,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Acanthurus_leucosternon,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Acanthurus_leucosternon,14,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Amblyglyphidodon_leucogaster,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Amblyglyphidodon_leucogaster,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Balistidae,Balistapus_undulatus,19,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Chaetodontidae,Chaetodon_trifasciatus,11,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Scaridae,Chlorurus_sordidus,9,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Scaridae,Chlorurus_sordidus,9,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Scaridae,Chlorurus_sordidus,10,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Scaridae,Chlorurus_sordidus,11,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Ctenochaetus_striatus,11,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Ctenochaetus_striatus,12,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Labridae,Epibulus_insidiator,19,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Acanthuridae,Naso_lituratus,16,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Plectroglyphidodon_lacrymatus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Stegastes_nigricans,12,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,60,Pomacentridae,Stegastes_nigricans,12,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Labridae,Thalassoma_hardwicke,11,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Labridae,Thalassoma_hardwicke,12,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Labridae,Thalassoma_hardwicke,12,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Labridae,Thalassoma_hardwicke,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,1,3,44,150,Labridae,Thalassoma_hardwicke,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Acanthuridae,Acanthurus_leucosternon,14,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Acanthuridae,Acanthurus_leucosternon,17,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Chaetodontidae,Chaetodon_trifascialis,12,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Chaetodontidae,Chaetodon_trifascialis,12,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Chaetodontidae,Chaetodon_trifasciatus,11,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Chaetodontidae,Chaetodon_trifasciatus,12,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Labridae,Cheilinus_trilobatus,29,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Chlorurus_strongylocephalus,29,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Chlorurus_strongylocephalus,29,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Chlorurus_strongylocephalus,30,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Chlorurus_strongylocephalus,32,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Chlorurus_strongylocephalus,32,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Chlorurus_strongylocephalus,32,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Acanthuridae,Ctenochaetus_striatus,13,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Acanthuridae,Ctenochaetus_striatus,14,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Labridae,Labroides_dimidiatus,10,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Labridae,Labroides_dimidiatus,11,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Acanthuridae,Naso_lituratus,23,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Plectroglyphidodon_dickii,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Pomacentrus_indicus,8,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Scarus_niger,26,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Scarus_niger,29,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Scarus_niger,29,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,150,Scaridae,Scarus_niger,38,66.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,10,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,10,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,11,166.7
2015,Salomon,Sal_Ile_Anglaise,Rats,2,3,36.67,60,Pomacentridae,Stegastes_nigricans,12,166.7
